HIP,RAhms,DEdms,Vmag,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA.icrs,_DE.icrs,x,y,z,adjusted_brightness
88567,18 05 01.22,-29 34 48.3,4.66,271.2550938,-29.5800762,1.57,4.03,-4.61,0.93,0.774,,271.25510506,-29.5800874,40.00006269900747,-1825.7498335880493,-988.2366913406437,4.659999847412109
88601,18 05 27.21,+02 30 08.8,4.03,271.36338682,2.50243928,196.62,124.56,-962.66,1.38,0.86,W,271.36368986,2.50009948,0.3941189066720103,-16.559705005552537,0.7239251204792824,4.03000020980835
88635,18 05 48.52,-30 25 25.1,2.98,271.45218586,-30.42365007,33.94,-55.75,-181.53,0.87,0.981,,271.45202872,-30.42409129,2.1170051105735253,-83.50934323363582,-47.40957404743325,2.9800000190734863
88636,18 05 49.60,+32 13 50.6,5.72,271.4566582,32.23072212,4.69,19.1,-19.96,0.62,1.179,,271.45671308,32.23067361,14.947146661017866,-587.7967243748761,370.71547028334624,5.71999979019165
88657,18 06 01.91,+22 13 08.0,4.96,271.50795297,22.21889206,5.3,-13.33,-5.26,0.65,1.656,,271.50791797,22.21887928,14.98477117103232,-569.2238836123636,232.59545645340796,4.960000038146973
88670,18 06 07.40,-08 19 26.1,5.84,271.53083743,-8.32391503,5.72,-2.45,-16.72,1.21,0.184,,271.53083141,-8.32395567,15.08919104832064,-564.6213824015599,-76.12699447389497,5.840000152587891
88684,18 06 15.11,-04 45 04.2,5.74,271.56297335,-4.75117796,28.61,142.64,-30.41,0.83,0.968,,271.56332124,-4.75125187,3.1029307893000344,-113.7207140793981,-6.457609561331282,5.739999771118164
88694,18 06 23.64,-36 01 11.3,5.94,271.59851342,-36.01980798,57.58,105.44,7.99,0.77,0.615,,271.59883028,-36.01978856,1.278045363117538,-45.79768875926532,-33.26273138161153,5.940000057220459
88714,18 06 37.88,-50 05 29.2,3.65,271.65782832,-50.09145462,3.22,-8.43,-9.26,0.71,-0.101,,271.65779638,-50.09147713,18.863034822988208,-651.7365968286132,-774.5208916407557,3.6500000953674316
88726,18 06 49.88,-43 25 29.9,4.92,271.70785224,-43.42496169,22.79,9.49,-104.72,1.12,0.255,,271.707884,-43.42521622,3.1393582583966047,-105.29054637494612,-96.77794953947237,4.920000076293945
88745,18 07 01.61,+30 33 42.7,5.05,271.75669828,30.56186809,63.88,-100.93,111.7,0.55,0.528,,271.75641339,30.56213958,1.347117610071611,-43.92303762524447,25.94876011047311,5.050000190734863
88765,18 07 18.35,+08 44 01.7,4.64,271.82647643,8.73379361,13.71,9.79,30.24,0.82,0.951,,271.8265005,8.73386711,7.490803834820238,-234.90601861142193,36.10587269432396,4.639999866485596
88771,18 07 21.02,+09 33 49.2,3.71,271.8375861,9.56365345,39.4,-61.6,79.71,0.83,0.159,,271.83743427,9.56384719,2.616332747223346,-81.54918491847553,13.746894669917662,3.710000038146972
88788,18 07 28.74,+43 27 43.3,5.0,271.86974331,43.46203247,8.98,1.94,-58.0,0.5,0.913,,271.86974981,43.4618915,8.597264157205576,-263.3571771480829,249.7180782656132,5.0
88794,18 07 32.55,+28 45 44.9,3.84,271.88562824,28.76247025,9.39,-0.17,7.51,0.57,-0.018,,271.88562777,28.7624885,10.014255536473105,-304.1789390828596,167.05489388449004,3.839999914169312
88816,18 07 48.40,-17 09 15.5,5.52,271.95168241,-17.15430069,13.08,-103.48,58.14,0.89,1.132,,271.95141919,-17.15415938,8.123834456939207,-238.40207893573043,-72.22724070977421,5.519999980926514
88817,18 07 49.51,+26 05 50.2,5.79,271.9562881,26.09726716,19.65,-10.47,29.79,4.61,0.127,,271.95625976,26.09733957,5.086059314945113,-148.90237891810787,72.9802863109098,5.789999961853028
88818,18 07 49.56,+26 06 04.4,5.83,271.95651031,26.10122114,14.27,-1.92,24.37,2.66,0.158,,271.95650511,26.10128037,7.004087495901628,-205.03381614135859,100.50904679298294,5.829999923706055
88836,18 08 02.31,+36 24 06.2,5.49,272.00961362,36.40171633,15.66,-95.0,-186.09,0.54,1.161,,272.00932674,36.40126403,5.875680124884913,-167.45094686380102,123.53923756599859,5.489999771118164
88839,18 08 04.96,-28 27 25.3,4.55,272.02067917,-28.45701627,9.38,24.77,-31.59,0.77,0.938,,272.02074765,-28.45709305,10.865656646190345,-307.96674599449267,-160.71095929912923,4.550000190734863
88866,18 08 34.79,-63 40 05.0,4.33,272.14496186,-63.66804844,23.55,17.45,-207.64,0.71,0.228,,272.14505748,-63.66855312,2.405832428839238,-64.23418123449619,-122.5999042958446,4.329999923706056
88886,18 08 45.49,+20 48 52.5,4.37,272.1895526,20.81457203,2.14,-2.71,-6.2,0.63,-0.164,,272.18954555,20.81455696,54.40230533147648,-1422.9028210149145,541.3197583250279,4.369999885559082
88899,18 08 52.86,+20 02 43.0,5.1,272.22024304,20.04528382,10.16,8.45,-21.05,0.74,0.176,,272.2202649,20.04523266,11.677643087042304,-301.20244570580354,109.98092268842059,5.0999999046325675
88964,18 09 33.86,+03 59 35.8,5.71,272.39110031,3.99328654,19.62,50.07,-4.47,1.22,0.363,,272.3912223,3.99327568,6.91526680766219,-165.60926837858247,11.571077758490349,5.710000038146972
89000,18 09 54.01,+03 07 13.1,5.67,272.47502296,3.12029682,21.3,13.68,-193.49,0.73,0.49,,272.47505626,3.11982653,6.599613061247453,-152.68217477265435,8.331012912602215,5.670000076293945
89008,18 09 58.99,+36 27 58.5,5.57,272.49577622,36.46625671,7.52,13.14,11.2,0.57,0.915,,272.49581593,36.46628393,15.181546382900093,-348.3016297048827,257.6566899288703,5.570000171661377
89020,18 10 05.81,-30 43 43.0,5.53,272.52418933,-30.72859747,9.05,12.57,-28.23,1.12,0.979,,272.52422487,-30.72866608,13.838967605504589,-313.92075219203565,-176.12894058028596,5.5300002098083505
89042,18 10 26.26,-62 00 10.0,5.47,272.60941453,-62.00276787,56.32,-77.6,234.68,0.68,0.592,,272.60901275,-62.00219747,1.2372985405746104,-27.148965820596935,-51.1067998100286,5.46999979019165
89047,18 10 31.53,+54 17 09.4,5.97,272.63138418,54.2859522,20.0,108.16,246.87,0.51,0.943,,272.63183454,54.28655223,4.368323520283561,-95.04935914415279,132.34627715167508,5.96999979019165
89065,18 10 40.29,+03 19 27.4,5.5,272.66786991,3.32426855,7.91,18.87,-5.34,0.74,1.204,,272.66791585,3.32425557,19.15118433845274,-410.99710565327337,23.89858086564501,5.5
89099,18 11 05.54,-41 21 32.5,5.86,272.77306755,-41.35902019,12.13,32.46,-38.3,0.83,0.295,,272.77317266,-41.35911328,9.866386493179975,-203.69414127926666,-175.04479959776538,5.860000133514404
89112,18 11 13.78,-45 57 15.6,4.52,272.80740093,-45.95432704,7.98,-16.28,-37.26,0.76,1.009,,272.80734401,-45.9544176,14.382179581384907,-293.28692998593084,-284.016872787276,4.519999980926514
89115,18 11 15.76,-75 53 26.9,5.86,272.81567436,-75.89079431,12.88,16.71,-294.43,0.58,1.253,,272.81584098,-75.89150994,3.404291253487119,-69.21788064506335,-243.43322366173928,5.860000133514405
89153,18 11 43.33,-23 42 04.2,4.96,272.93053328,-23.70116777,13.35,7.82,-27.75,0.81,1.055,,272.93055404,-23.70123522,11.550905433921992,-225.63777725680725,-92.65660137855045,4.9600000381469735
89156,18 11 45.11,+33 26 49.3,5.98,272.93796497,33.44702748,4.27,13.52,12.14,0.66,0.045,,272.93800435,33.44705699,32.65084893089032,-636.1955231561742,420.7963653723511,5.980000019073486
89172,18 11 54.17,+31 24 19.0,4.96,272.97569523,31.4052884,5.42,-14.46,25.21,0.54,1.643,,272.97565405,31.40534967,26.64990894574673,-512.6692569344623,313.42208201446823,4.960000038146973
89234,18 12 34.17,-73 40 18.4,5.86,273.14235762,-73.67177867,24.48,-54.84,-262.65,0.69,0.464,,273.14188349,-73.67241705,2.216020469993636,-40.364784463991754,-126.88579740796686,5.860000133514404
89290,18 13 12.70,-41 20 09.9,5.47,273.30291529,-41.33609648,1.97,-3.29,-5.94,0.84,-0.155,,273.30290464,-41.33611092,72.32143871550792,-1253.1718316840224,-1078.31667460643,5.46999979019165
89341,18 13 45.81,-21 03 31.8,3.84,273.44086963,-21.05883031,0.11,1.72,-1.39,0.98,0.195,,273.44087411,-21.05883369,1661.241443380111,-27628.922708205566,-10592.3069232367,3.8399999141693115
89348,18 13 53.36,+64 23 49.9,4.99,273.4723271,64.39719935,42.56,351.62,36.05,0.45,0.44,,273.47430483,64.39728696,2.0047636985358737,-33.0394085254859,69.07671437858312,4.989999771118164
89369,18 14 15.91,-21 42 47.2,5.49,273.56629234,-21.71310708,6.45,-15.0,-23.4,0.95,1.528,,273.5662531,-21.71316395,29.488984782807808,-473.15586881785555,-175.24194881077617,5.489999771118164
89448,18 15 17.05,+68 45 21.5,5.96,273.82103715,68.75596485,11.48,17.17,-63.73,0.49,1.055,,273.82115232,68.75580995,6.85693835533278,-102.66598779195317,264.6749927788927,5.960000038146973
89482,18 15 38.78,+42 09 33.6,5.56,273.91158071,42.15934312,6.04,-2.93,0.95,0.48,-0.111,,273.9115711,42.15934543,27.293308117571364,-399.16345189707016,362.2672979147594,5.559999942779541
89487,18 15 40.66,-63 03 19.1,5.58,273.91942956,-63.05530804,11.02,-35.71,-23.95,0.67,0.944,,273.91923801,-63.05536625,9.197388961652408,-134.24174409587556,-263.4529215778014,5.579999923706055
89507,18 15 53.39,-44 12 23.4,5.45,273.97247295,-44.20649632,12.16,69.29,14.67,0.89,0.962,,273.97270789,-44.20646066,13.40642368618297,-193.05433458676325,-185.53617008396182,5.449999809265137
89587,18 16 53.09,-03 00 24.3,5.99,274.22121187,-3.00673658,9.91,18.11,-273.27,0.83,0.89,,274.22125595,-3.00740078,24.180887634554722,-327.62069343935235,-17.177768458988933,5.989999771118164
89605,18 17 07.54,-56 01 24.0,5.36,274.28140609,-56.02331993,4.39,-5.36,-12.99,0.76,-0.05,,274.28138278,-56.0233515,31.01969041735167,-414.34605071929315,-615.4715153537419,5.360000133514404
89609,18 17 11.63,-17 22 25.9,5.81,274.29845504,-17.37385188,3.12,-1.78,-14.18,0.86,1.569,,274.29845051,-17.37388635,75.04093664761422,-998.3717878889267,-298.96451091048976,5.809999942779541
89642,18 17 37.73,-36 45 40.6,3.1,274.4072049,-36.76128103,21.87,-129.27,-166.61,0.92,1.582,,274.40681271,-36.76168598,9.355635079679137,-121.38767866164854,-86.0068215979534,3.0999999046325684
89678,18 18 03.19,-27 02 33.5,4.66,274.51328312,-27.04263452,4.66,4.48,-2.76,0.97,1.629,,274.51329535,-27.04264123,49.0680331148563,-621.6247732374293,-317.1345570952428,4.659999847412109
89772,18 19 09.56,+07 15 35.1,5.41,274.78984693,7.25976189,22.24,-45.38,1.96,0.82,1.084,,274.78973574,7.25976665,12.141687371805972,-144.8998406063578,18.523334320524047,5.40999984741211
89773,18 19 10.67,+24 26 45.8,5.3,274.79447741,24.44604619,2.55,8.4,5.41,0.59,1.508,,274.79449984,24.44605934,97.27391811715239,-1159.7494168981207,529.0613483336292,5.300000190734863
89826,18 19 51.72,+36 03 52.0,4.33,274.96550503,36.06444696,13.71,-16.14,41.32,0.56,1.162,,274.9654565,36.06454739,16.63715418996359,-191.49149614316983,139.9814122313743,4.329999923706055
89851,18 20 08.77,-15 49 53.8,5.39,275.03653519,-15.83160305,6.93,40.03,-38.66,0.78,1.473,,275.03663632,-15.83169702,40.042262872691964,-454.3475308082088,-115.14550232896867,5.389999866485596
89861,18 20 17.90,+21 57 41.2,4.92,275.0745983,21.9614409,7.66,17.51,-59.29,0.62,1.594,,275.07464419,21.96129679,34.91262285710415,-393.15794406966353,159.16230512461684,4.920000076293945
89908,18 20 45.44,+71 20 15.8,4.22,275.18933831,71.33772734,11.28,-5.91,35.79,0.48,-0.093,P,275.18929342,71.33781433,8.364480634454383,-92.10013059151855,273.8114400538462,4.21999979019165
89918,18 20 52.06,+03 22 37.7,4.85,275.21692548,3.37714467,12.11,1.71,8.45,0.83,0.911,,275.21692964,3.37716521,24.4348476299381,-267.61833426669904,15.85799439076076,4.849999904632569
89925,18 20 56.97,+29 51 31.7,5.61,275.23737263,29.85879387,17.36,0.69,54.1,0.6,0.231,,275.23737456,29.85892536,14.866225115370373,-162.1801483267804,93.49295281945277,5.610000133514404
89931,18 20 59.62,-29 49 40.9,2.72,275.24842337,-29.82803914,10.67,29.96,-26.38,0.93,1.38,,275.24850731,-29.82810326,24.637159832185855,-268.2056167026296,-144.24647315641047,2.7200000286102295
89935,18 21 01.02,+28 52 11.4,5.12,275.25423981,28.86983516,11.79,4.01,48.81,0.6,0.212,,275.25425094,28.8699538,22.174187708813708,-241.1236492924816,133.50277317950133,5.119999885559082
89937,18 21 02.34,+72 44 01.3,3.55,275.25974572,72.73369763,124.11,531.08,-351.59,0.48,0.489,,275.26409444,72.73284302,0.7147045796661418,-7.763574479561231,25.083311267056153,3.5499999523162837
89962,18 21 18.92,-02 53 49.6,3.23,275.32883578,-2.897122,52.81,-547.57,-700.72,0.75,0.941,,275.32750318,-2.89882514,5.731973446978666,-61.45254978247871,-1.1881840835156763,3.2300000190734863
89968,18 21 22.99,-18 51 35.9,5.76,275.34578527,-18.85998365,2.52,-2.76,-6.48,0.93,0.67,,275.34577818,-18.8599994,115.1719102135042,-1230.8195896236753,-381.2492231377247,5.760000228881836
89981,18 21 32.68,+49 07 17.3,5.02,275.38618655,49.12146945,4.32,-24.18,51.06,0.47,1.619,,275.38609675,49.12159355,46.358843889259084,-491.6923849548107,570.5745252187256,5.019999980926514
90023,18 22 08.69,+23 17 06.0,5.41,275.53622172,23.28498721,4.82,11.61,77.88,0.57,1.633,,275.53625244,23.2851765,59.935908501624816,-618.3619605658033,267.36398039735377,5.409999847412109
90037,18 22 18.60,-38 39 24.6,5.09,275.57751714,-38.65682498,6.48,-42.28,-28.28,0.78,1.498,,275.57738554,-38.65689372,38.873143916111836,-398.0685426668365,-305.16595201826124,5.090000152587891
90052,18 22 35.31,+12 01 46.7,5.99,275.64713837,12.02964433,6.81,8.9,14.61,0.74,0.056,,275.64716049,12.02967984,46.07108835160435,-465.92308015623456,99.77115433882018,5.989999771118164
90067,18 22 49.00,+17 49 35.7,5.25,275.70414875,17.82657724,7.48,72.52,16.06,0.66,1.25,,275.7043339,17.82661627,41.23814741213519,-412.8491638393404,133.42335694402317,5.25
90074,18 22 53.08,-36 40 10.2,5.33,275.72115824,-36.66949254,5.27,-1.69,-25.97,0.76,-0.121,,275.72115312,-36.66955566,50.30910754096566,-502.1550996396286,-357.7290142131127,5.329999923706055
90096,18 23 12.17,-12 00 52.9,5.71,275.80069792,-12.01470763,5.33,-8.14,-19.62,0.77,0.006,,275.80067769,-12.01475532,60.46926457189951,-595.2356246290803,-127.01206177399018,5.7100000381469735
90098,18 23 13.62,-61 29 38.1,4.35,275.80675239,-61.49390506,7.76,0.53,1.7,0.77,1.462,,275.80675509,-61.49390093,20.925698634890832,-205.76854589792225,-365.66107095367596,4.349999904632568
90124,18 23 28.82,-36 14 16.8,5.52,275.870088,-36.23800004,10.21,7.61,5.34,0.77,1.015,,275.87011093,-36.23798706,26.498182402039223,-257.7336942259967,-186.60215296030952,5.519999980926514
90133,18 23 36.44,-75 02 39.6,5.47,275.90182621,-75.04432557,16.59,4.48,20.06,0.57,0.043,,275.9018684,-75.04427681,5.244639734944545,-50.73545233386254,-189.76879806378784,5.46999979019165
90135,18 23 39.55,-08 56 04.2,4.66,275.91480755,-8.93451038,17.08,51.89,52.29,0.87,0.932,,275.91493522,-8.93438329,19.51930570185124,-188.4086961299106,-23.477331581711994,4.659999847412109
90139,18 23 41.77,+21 46 13.2,3.85,275.92402821,21.77034249,25.4,195.54,-242.92,0.65,1.168,,275.92453998,21.76975206,12.301850561701517,-118.55599503504372,47.602037292828264,3.849999904632569
90156,18 23 54.65,+58 48 02.1,4.98,275.97770388,58.8005852,17.31,-37.64,62.08,0.48,0.082,,275.97752727,58.80073609,10.159903341538955,-97.02814388845896,161.0921298386001,4.980000019073486
90185,18 24 10.35,-34 23 03.5,1.79,276.04310967,-34.3843146,22.55,-39.61,-124.05,1.02,-0.031,,276.04299301,-34.38461611,12.674457440749025,-119.72250972526389,-80.03548667471476,1.7899999618530273
90191,18 24 13.80,+39 30 26.1,5.11,276.05750733,39.50724983,7.39,-21.31,-4.56,0.52,0.047,,276.0574402,39.50723875,35.91661163162917,-338.45601561176227,280.64050348117587,5.110000133514404
90200,18 24 18.24,-44 06 36.7,5.24,276.07600345,-44.1102013,6.22,1.11,-22.55,0.85,-0.163,,276.07600721,-44.11025611,39.980405978971554,-375.5949856659109,-363.3556353059893,5.239999771118164
90260,18 25 01.51,-30 45 23.0,5.58,276.25630334,-30.75640093,4.99,-127.97,-69.59,0.91,1.138,,276.25594139,-30.75657007,62.121027298211594,-566.6480682146903,-319.1559411875058,5.579999923706055
90289,18 25 21.04,-20 32 29.8,4.81,276.33764809,-20.54160918,5.46,8.26,-28.72,1.2,1.31,,276.33766953,-20.54167899,62.14466479400628,-559.5266517434646,-198.8971226284734,4.809999942779541
90313,18 25 38.80,+08 01 55.3,5.64,276.41167222,8.0320244,4.04,-4.24,-7.39,0.69,0.884,P,276.41166181,8.03200644,89.22700818199269,-794.0171284804873,112.74970689227767,5.639999866485596
90342,18 25 58.77,+29 49 44.4,5.81,276.49488169,29.82898959,7.63,23.23,-24.45,0.6,0.068,,276.49494677,29.82893016,41.92635571843867,-368.27577617324613,212.52512762542142,5.809999942779541
90344,18 25 58.99,+65 33 48.8,4.82,276.49578299,65.56354628,10.28,106.52,-27.07,0.48,1.179,,276.49640884,65.56348048,14.841285017960187,-130.34540486196343,288.7131901608458,4.820000171661378
90414,18 26 54.01,-48 07 01.6,5.44,276.72503769,-48.11710875,6.16,3.74,-55.09,0.73,0.855,,276.72505131,-48.11724265,41.56294819409872,-352.4789479614173,-392.5630645078575,5.44000005722046
90422,18 26 58.43,-45 58 06.0,3.49,276.74345947,-45.96832919,13.08,-16.68,-53.33,0.71,-0.179,,276.74340114,-45.96845881,21.041124728896186,-177.94962632043064,-173.23257138965465,3.490000009536743
90441,18 27 12.51,+00 11 46.1,5.2,276.80212484,0.19612982,6.81,-2.64,-8.79,1.05,0.487,D,276.80211842,0.19610846,56.69819888564286,-475.3354329401063,1.6387425181623712,5.199999809265137
90485,18 27 49.48,-29 49 00.8,5.9,276.95618477,-29.81690216,27.53,-0.84,15.16,0.91,0.517,,276.95618242,-29.81686531,12.641114878589134,-103.60884736564596,-55.92693457530661,5.900000095367432
90496,18 27 58.27,-25 25 16.5,2.82,276.99278955,-25.42124732,42.2,-44.81,-186.29,0.9,1.025,,276.99266896,-25.42170011,8.552730189226233,-69.7289201519548,-32.13213101002084,2.819999933242798
90497,18 27 58.77,+06 11 39.0,5.71,276.99489066,6.19416039,4.41,-1.25,-23.26,0.71,-0.034,,276.9948876,6.19410386,89.49816622835921,-729.4434729013776,79.76143941433945,5.710000038146973
90541,18 28 27.11,-38 59 44.1,5.63,277.11297477,-38.9955695,6.54,-0.21,-41.67,0.77,0.14,,277.11297411,-38.99567078,49.291808424505575,-395.0098861642383,-300.01799340305575,5.630000114440918
90568,18 28 49.74,-49 04 12.1,4.1,277.20723319,-49.07003097,25.6,137.9,-229.14,0.78,0.995,,277.2077448,-49.07058791,10.496184080267193,-83.00138677709882,-96.00536492096055,4.099999904632568
90595,18 29 11.85,-14 33 56.9,4.67,277.29938301,-14.56580499,11.19,3.07,-3.48,0.92,0.076,,277.29939072,-14.56581345,36.001957383800956,-281.06356933067974,-67.68460041509532,4.670000076293945
90606,18 29 20.02,-80 13 57.2,5.95,277.33342045,-80.23255408,9.36,-23.34,-63.39,0.55,1.173,,277.33308605,-80.23270815,7.897496792011196,-61.365613708958634,-342.75098942985784,5.949999809265137
90637,18 29 35.71,+23 51 58.3,5.87,277.39879328,23.86620645,2.21,0.05,-1.95,0.62,-0.096,,277.39879341,23.86620171,173.71451806145834,-1337.7485861864131,596.8338415807432,5.869999885559082
90642,18 29 40.96,-01 59 06.8,5.38,277.42067689,-1.98522563,13.81,29.75,-33.81,0.78,0.961,,277.42074924,-1.98530781,30.488029213102198,-234.08371646009306,-0.06088501292912134,5.380000114440918
90647,18 29 44.96,+77 32 49.5,5.65,277.43734872,77.54706964,6.87,1.59,-0.7,0.48,1.192,,277.43736664,77.54706794,13.245214358604041,-101.46482579895495,463.36299697135735,5.650000095367432
90662,18 29 55.92,-47 13 13.8,5.69,277.48298947,-47.22051319,5.49,29.59,-13.41,0.73,1.258,,277.48309536,-47.22054578,52.95802702460519,-403.1805147533467,-432.72116833796287,5.690000057220459
90664,18 29 56.68,-57 31 23.1,5.74,277.48615404,-57.52308279,9.12,56.44,-24.91,0.72,0.987,,277.48640952,-57.52314333,25.720355715267004,-195.73065756681814,-297.9981014563924,5.739999771118164
90687,18 30 11.84,-18 43 42.9,5.63,277.5493464,-18.72857432,11.13,33.67,-90.48,0.8,1.057,,277.54943281,-18.72879424,36.746252176678496,-277.2704613969153,-86.96219279545916,5.630000114440918
90762,18 31 04.47,+16 55 43.0,5.76,277.76861912,16.92860639,7.88,-33.04,-20.79,0.67,0.053,,277.76853518,16.92855586,53.498644888269084,-392.146555816964,120.46276941824833,5.760000228881837
90763,18 31 04.85,-32 59 20.4,5.37,277.77018839,-32.9890014,9.32,-1.48,-46.53,1.38,0.182,,277.7701841,-32.98911449,40.531732798680366,-297.0374411477892,-180.2103678004419,5.369999885559083
90797,18 31 22.43,-62 16 41.5,4.63,277.84344394,-62.27819116,6.81,-0.96,-45.59,0.75,-0.116,,277.84343892,-62.27830197,30.949255568739268,-224.66758937161984,-421.57770684413697,4.630000114440918
90804,18 31 25.69,-10 47 44.9,5.77,277.8570535,-10.79579343,4.7,1.67,-17.6,0.94,0.379,,277.85705763,-10.79583621,93.59790675599832,-678.2587486908828,-110.94644170974841,5.769999980926514
90806,18 31 26.30,-18 24 09.5,5.12,277.85958633,-18.40264541,15.3,-6.98,-21.43,0.81,0.016,,277.85956845,-18.4026975,27.773223876635345,-201.19320972676405,-64.41717071821337,5.119999885559082
90830,18 31 45.44,-45 54 53.1,4.92,277.93931691,-45.9147436,4.1,-3.77,-28.8,0.76,-0.101,,277.93930374,-45.9148136,78.88848265740778,-565.6659734325624,-553.1885397646939,4.920000076293945
90842,18 31 56.22,-43 30 26.5,5.71,277.98426606,-43.50736445,2.62,-1.04,-7.5,0.76,1.322,,277.98426257,-43.50738268,127.43928768740868,-908.5898274529884,-840.5020460208726,5.710000038146973
90844,18 31 56.99,-01 00 10.7,5.93,277.98745241,-1.00296614,5.72,10.03,-4.63,0.82,0.17,,277.98747679,-1.00297739,79.18340609716851,-564.3154684622679,-9.917090915768506,5.929999828338622
90853,18 32 01.94,-45 45 26.5,5.07,278.00810133,-45.7573539,2.92,1.26,-11.55,0.77,-0.127,,278.00810572,-45.75738197,111.4233619201906,-792.0076455980466,-778.9372642991409,5.070000171661377
90887,18 32 21.31,-39 42 14.1,5.16,278.08877815,-39.70390941,14.83,31.98,-37.62,0.76,0.079,,278.08887918,-39.70400085,24.275223726034632,-170.8061364065936,-136.2309347496528,5.159999847412109
90905,18 32 34.52,+57 02 44.2,4.77,278.14384287,57.04561627,1.13,0.32,-7.09,0.46,0.611,,278.1438443,57.04559904,222.30949652251516,-1553.5071044578096,2420.777545876711,4.769999980926514
90913,18 32 43.32,-14 51 56.4,5.47,278.18050927,-14.8656543,2.57,0.15,-3.37,0.77,1.998,P,278.18050965,-14.86566249,175.77324520024342,-1222.729471959085,-288.2435019109562,5.469999790191651
90915,18 32 46.15,+23 37 00.4,5.88,278.19227861,23.61677633,4.11,13.32,10.21,0.75,1.49,,278.19231394,23.61680115,103.55941232059384,-719.3380515572208,317.7646042984113,5.880000114440918
90923,18 32 49.95,+30 33 15.1,5.47,278.20812019,30.55418062,8.92,13.4,11.61,0.52,-0.077,,278.20815801,30.55420884,44.93302920540483,-311.5007078032961,185.78824859049317,5.46999979019165
90930,18 32 55.33,-73 57 55.4,5.88,278.23053953,-73.96538378,9.16,6.89,-87.25,0.69,0.992,,278.23060016,-73.96559585,15.714745967951728,-108.64252259751925,-338.5428247048136,5.880000114440918
90968,18 33 23.13,-38 43 33.4,5.67,278.34638866,-38.72593259,1.9,-0.6,-21.79,1.63,-0.06,,278.34638679,-38.72598555,198.18813535516566,-1350.8749324264422,-1039.1303921235447,5.670000076293945
90982,18 33 30.16,-42 18 44.9,4.62,278.37566714,-42.31245871,3.76,32.48,-21.03,0.87,0.994,,278.3757739,-42.31250982,94.31332146377676,-640.5709256655256,-576.6279428448673,4.619999885559082
90991,18 33 39.00,-14 51 12.9,5.74,278.41251698,-14.85359142,15.42,27.26,-9.49,0.78,0.043,,278.41258553,-14.85361449,30.118986626916477,-203.65791929390556,-48.084000610434245,5.739999771118164
91004,18 33 53.49,-24 01 56.2,5.49,278.47286565,-24.03226534,0.95,-2.99,-7.1,0.97,1.795,,278.47285769,-24.0322826,462.0161287276322,-3101.46543862425,-1393.9826388334116,5.489999771118164
91013,18 33 56.70,+52 21 12.6,5.38,278.48624439,52.35350951,4.1,-3.26,3.03,0.54,1.091,,278.48623142,52.35351687,71.66850853527849,-480.3336888912554,629.5729655272995,5.380000114440918
91014,18 33 57.76,-33 00 59.5,5.28,278.4906866,-33.01653262,1.46,2.35,-11.19,0.95,-0.115,,278.49069341,-33.01655982,276.54506978130706,-1852.4704581397307,-1215.571543770247,5.28000020980835
91105,18 35 02.36,-10 58 37.9,5.12,278.75984804,-10.97719406,11.25,49.1,-5.04,0.78,0.926,,278.7599696,-10.97720631,43.58505140517873,-282.853747073423,-45.445148853965925,5.119999885559082
91117,18 35 12.44,-08 14 35.9,3.85,278.80182442,-8.24330819,18.72,-18.98,-314.63,0.81,1.317,,278.80177781,-8.24407292,26.40345289370164,-170.51983952872524,-23.503817594993947,3.8499999046325684
91118,18 35 12.59,+18 12 12.2,5.79,278.80245637,18.20339202,4.82,21.25,7.46,0.74,0.006,,278.80251074,18.20341015,98.32059621946351,-634.9322193819694,211.2852634860076,5.789999961853027
91139,18 35 30.39,+23 36 19.9,5.62,278.87664511,23.6055287,6.7,3.31,0.73,1.38,1.015,,278.87665389,23.60553047,68.79841495710045,-440.5132033597395,194.83971489877806,5.619999885559082
91217,18 36 27.84,+09 07 22.1,5.38,279.1159838,9.12281663,25.75,-6.29,-133.88,1.5,0.387,,279.11596832,9.12249123,19.804308136211507,-123.42171913433145,20.072874219403733,5.380000114440918
91235,18 36 37.35,+33 28 08.5,5.41,279.15562439,33.46903738,6.25,-9.01,-0.39,0.53,-0.101,G,279.15559814,33.46903643,69.23329388569107,-429.5670097140059,287.6551671413267,5.409999847412109
91237,18 36 39.09,+06 40 19.8,5.43,279.16288632,6.67215598,31.53,-30.62,-144.29,0.75,0.386,,279.16281139,6.67180528,16.35304326185709,-101.38292551590867,12.013121205789195,5.429999828338623
91262,18 36 56.19,+38 46 58.8,0.03,279.23410832,38.78299311,128.93,201.02,287.46,0.55,-0.001,,279.23473511,38.7836918,3.1628925732291617,-19.4548632239165,15.837854863547463,0.029999999329447746
91315,18 37 33.51,+62 31 35.3,5.74,279.38963009,62.52646287,7.66,-8.4,52.56,0.47,-0.045,,279.38958583,62.52659062,32.032341851457275,-193.7093719966451,377.59145629715385,5.739999771118165
91322,18 37 35.95,-00 18 33.9,5.76,279.39981039,-0.30942411,5.06,11.74,-19.83,0.93,0.067,,279.39983893,-0.30947231,105.22197324097424,-635.608759056694,3.4792533011211466,5.760000228881836
91347,18 37 54.43,-21 23 51.2,5.93,279.47678201,-21.39756504,10.38,-2.57,-65.66,0.87,0.189,,279.4767753,-21.39772463,48.403128669663865,-289.9671789607329,-110.51386805424299,5.929999828338624
